date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-07-31 13:47:26,ANI,,122,361,2090,"Karnataka: Woman in Gadag mortgages her mangalsutra to buy television set for her children, following state govt's decision to teach children through TV. Kasturi, the woman, says, ""Teacher asked us to buy TV but we had no money. I can't send children to neighbours house daily.""pic.twitter.com/eSnPDRno2t",,,,1289195971117608965,https://twitter.com/ANI/status/1289195971117608965
2020-07-31 10:25:09,ANI,,56,684,2756,"Mumbai police is putting obstruction in the way of a fair investigation by Bihar police in #Sushant death case. BJP feels that CBI should take over this case: Bihar Dy CM Sushil Kumar Modi #SushantSinghRajputDeathCasepic.twitter.com/rN7EixRzkv",,,#Sushant #SushantSinghRajputDeathCasepic,1289145063709093888,https://twitter.com/ANI/status/1289145063709093888
2020-07-31 07:58:50,ANI,,43,572,3063,"Enforcement Directorate (ED) should carry out investigation in #SushantSinghRajputDeathCase as it seems that there is money syphoning involved in this case: Maharashtra Leader of Opposition & BJP leader, Devendra Fadnavispic.twitter.com/3edQjw03j1",,,#SushantSinghRajputDeathCase,1289108243646566400,https://twitter.com/ANI/status/1289108243646566400
2020-07-31 04:16:15,ANI,,123,1636,4208,"Whenever police from one state go to another state for investigation, then the respective state govt & officials cooperate. In this case, it's unfortunate that they (Mumbai Police) are not cooperating: Lalit Kishore, Advocate Gen, Bihar Govt on #SushantSinghRajputDeathCasepic.twitter.com/PvBchX2UQr",,,#SushantSinghRajputDeathCasepic,1289052227730984961,https://twitter.com/ANI/status/1289052227730984961
2020-07-30 21:03:22,ANI,,559,1419,10360,"Telangana:Mohammad Noorudin,a 51-year-old man from Hyderabad has cleared his Class 10 examination after 33 yrs. He says,""I have been appearing for exams since 1987 as I am weak in English I couldn't pass. I passed this year as govt has given exemption due to #COVID19.""pic.twitter.com/OUfrwdi4FO",,,#COVID19,1288943290998353921,https://twitter.com/ANI/status/1288943290998353921
2020-07-30 14:46:39,ANI,,34,307,3715,"Maharashtra: Bihar Police questioned actor Ankita Lokhande at her residence in Mumbai today, in connection with the death case of actor #SushantSinghRajput",,,#SushantSinghRajput,1288848487056957441,https://twitter.com/ANI/status/1288848487056957441
2020-07-30 06:32:37,ANI,,177,413,3461,"Delhi Cabinet has decided to reduce VAT on diesel from 30% to 16.75%. This will reduce price of diesel in Delhi from Rs 82 to Rs 73.64 i.e. by Rs 8.36 per litre: Delhi CM Arvind Kejriwalpic.twitter.com/uQItBFObqC",,,,1288724158998691840,https://twitter.com/ANI/status/1288724158998691840
2020-07-29 13:42:20,ANI,,162,1350,4248,"Ministry of Home Affairs (MHA) issues #Unlock3 guidelines. Restrictions on the movement of individuals during night have been removed. Yoga institutes and gymnasiums will be allowed to open from August 5, 2020.pic.twitter.com/eTTJwWei0K",,,#Unlock3,1288469914206867456,https://twitter.com/ANI/status/1288469914206867456
2020-08-01 09:26:21,ANI,ANI,38,241,1029,"#UPDATE: The death toll in the crane collapse incident at Hindustan Shipyard Limited rises to 11: Visakhapatnam District Collector Vinay Chand #AndhraPradeshhttps://twitter.com/ANI/status/1289480374108610560 …",,,#UPDATE #AndhraPradeshhttps,1289492657891233793,https://twitter.com/ANI/status/1289492657891233793
2020-08-01 08:18:51,ANI,,26,339,1931,"Under the Production-Linked Incentive Scheme, around 22 companies have applied. These companies will produce mobile phone & components in India worth Rs 11.5 lakh crores in the coming 5 yrs out of which products worth Rs 7 lakh crores will be exported: Union Minister RS Prasadpic.twitter.com/YXoi7lzXOC",,,,1289475669903073285,https://twitter.com/ANI/status/1289475669903073285
